"Plot Title: Rhee-lab-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10336344, SEN S/N: 10336344)","RH, % (LGR S/N: 10336344, SEN S/N: 10336344)","Intensity, Lux (LGR S/N: 10336344, SEN S/N: 10336344)","Host Connected (LGR S/N: 10336344)","End Of File (LGR S/N: 10336344)"
1899,25-10-03 05:47:44,31.714,33.015,32280.1,,
1900,25-10-03 05:52:44,33.131,32.009,32280.1,,
1901,25-10-03 05:57:44,34.071,32.090,32280.1,,
1902,25-10-03 06:02:44,34.810,31.601,32280.1,,
1903,25-10-03 06:07:44,35.315,30.952,32280.1,,
1904,25-10-03 06:12:44,35.636,31.187,32280.1,,
1905,25-10-03 06:17:44,35.877,30.236,32280.1,,
1906,25-10-03 06:22:44,36.039,30.318,32280.1,,
1907,25-10-03 06:27:44,36.146,29.492,32280.1,,
1908,25-10-03 06:32:44,36.227,29.255,32280.1,,
1909,25-10-03 06:37:44,36.308,29.087,32280.1,,
1910,25-10-03 06:42:44,36.335,29.298,32280.1,,
1911,25-10-03 06:47:44,36.389,28.570,32280.1,,
1912,25-10-03 06:52:44,36.417,28.537,32280.1,,
1913,25-10-03 06:57:44,36.417,28.257,32280.1,,
1914,25-10-03 07:02:44,36.444,28.119,32280.1,,
1915,25-10-03 07:07:44,36.471,27.491,32280.1,,
1916,25-10-03 07:12:44,36.471,27.982,32280.1,,
1917,25-10-03 07:17:44,36.471,27.982,32280.1,,
1918,25-10-03 07:22:44,36.498,27.844,32280.1,,
1919,25-10-03 07:27:44,36.525,27.671,32280.1,,
1920,25-10-03 07:32:44,36.525,27.986,32280.1,,
1921,25-10-03 07:37:44,36.552,28.268,32280.1,,
1922,25-10-03 07:42:44,36.552,27.568,32280.1,,
1923,25-10-03 07:47:44,36.525,27.180,32280.1,,
1924,25-10-03 07:52:44,36.525,27.005,32280.1,,
1925,25-10-03 07:57:44,36.012,27.737,32280.1,,
1926,25-10-03 08:02:44,36.173,28.308,32280.1,,
1927,25-10-03 08:07:44,36.146,28.586,32280.1,,
1928,25-10-03 08:12:44,36.308,29.226,32280.1,,
1929,25-10-03 08:17:44,36.417,29.514,32280.1,,
1930,25-10-03 08:22:44,36.444,29.167,32280.1,,
1931,25-10-03 08:27:44,36.498,29.729,32280.1,,
1932,25-10-03 08:32:44,36.525,30.010,32280.1,,
1933,25-10-03 08:37:44,36.552,29.664,32280.1,,
1934,25-10-03 08:42:44,36.579,28.829,32280.1,,
1935,25-10-03 08:47:44,36.579,29.178,32280.1,,
1936,25-10-03 08:52:44,36.606,28.866,32280.1,,
1937,25-10-03 08:57:44,36.606,29.668,32280.1,,
1938,25-10-03 09:02:44,36.606,29.598,32280.1,,
1939,25-10-03 09:07:44,36.525,29.313,32280.1,,
1940,25-10-03 09:12:44,36.308,29.366,32280.1,,
1941,25-10-03 09:17:44,36.389,30.486,32280.1,,
1942,25-10-03 09:22:44,36.525,30.497,32280.1,,
1943,25-10-03 09:27:44,36.525,30.149,32280.1,,
1944,25-10-03 09:32:44,36.579,30.014,32280.1,,
1945,25-10-03 09:37:44,36.606,29.668,32280.1,,
1946,25-10-03 09:42:44,36.606,29.285,32280.1,,
1947,25-10-03 09:47:44,37.370,29.380,32280.1,,
1948,25-10-03 09:52:44,39.008,29.790,32280.1,,
1949,25-10-03 09:57:44,40.920,31.066,32280.1,,
1950,25-10-03 10:02:44,42.953,32.395,32280.1,,
1951,25-10-03 10:07:44,44.999,32.957,32280.1,,
1952,25-10-03 10:12:44,46.545,32.806,32280.1,,
1953,25-10-03 10:17:44,47.515,32.533,32280.1,,
1954,25-10-03 10:22:44,48.172,32.197,32280.1,,
1955,25-10-03 10:27:44,48.504,31.975,32280.1,,
1956,25-10-03 10:32:44,48.871,31.577,32280.1,,
1957,25-10-03 10:37:44,49.107,31.131,32280.1,,
1958,25-10-03 10:42:44,48.804,22.281,32280.1,,
1959,25-10-03 10:47:44,49.242,25.842,32280.1,,
1960,25-10-03 10:52:44,49.343,27.009,32280.1,,
1961,25-10-03 10:57:44,49.411,27.665,32280.1,,
1962,25-10-03 11:02:44,49.513,28.106,32280.1,,
1963,25-10-03 11:07:44,49.581,28.183,32280.1,,
1964,25-10-03 11:12:44,49.581,28.328,32280.1,,
1965,25-10-03 11:17:44,49.581,28.688,32280.1,,
1966,25-10-03 11:22:44,49.547,28.794,32280.1,,
1967,25-10-03 11:27:44,49.411,24.108,32280.1,,
1968,25-10-03 11:32:44,49.547,25.282,32280.1,,
1969,25-10-03 11:37:44,49.479,26.802,32280.1,,
1970,25-10-03 11:42:44,49.581,27.967,32280.1,,
1971,25-10-03 11:47:44,49.649,28.910,32280.1,,
1972,25-10-03 11:52:44,49.683,29.597,32280.1,,
1973,25-10-03 11:57:44,49.683,30.244,32280.1,,
1974,25-10-03 12:02:44,49.717,30.714,32280.1,,
1975,25-10-03 12:07:44,49.717,31.073,32280.1,,
1976,25-10-03 12:12:44,49.751,31.434,32280.1,,
1977,25-10-03 12:17:44,49.751,31.792,32280.1,,
1978,25-10-03 12:22:44,49.751,32.221,32280.1,,
1979,25-10-03 12:27:44,49.785,32.510,32280.1,,
1980,25-10-03 12:32:44,49.819,32.942,32280.1,,
1981,25-10-03 12:37:44,49.854,33.302,32280.1,,
1982,25-10-03 12:42:44,49.854,33.444,32280.1,,
1983,25-10-03 12:47:44,49.888,33.875,32280.1,,
1984,25-10-03 12:52:44,49.922,34.234,32280.1,,
1985,25-10-03 12:57:44,49.956,34.522,32280.1,,
1986,25-10-03 13:02:44,49.991,34.667,32280.1,,
1987,25-10-03 13:07:44,50.025,34.955,32280.1,,
1988,25-10-03 13:12:44,50.025,35.132,32280.1,,
1989,25-10-03 13:17:44,49.991,35.307,32280.1,,
1990,25-10-03 13:22:44,50.025,35.594,32280.1,,
1991,25-10-03 13:27:44,50.025,35.807,32280.1,,
1992,25-10-03 13:32:44,50.059,35.810,32280.1,,
1993,25-10-03 13:37:44,50.025,35.665,32280.1,,
1994,25-10-03 13:42:44,49.991,35.520,32280.1,,
1995,25-10-03 13:47:44,49.991,35.449,32280.1,,
1996,25-10-03 13:52:44,49.991,35.378,32280.1,,
1997,25-10-03 13:57:44,49.956,35.375,32280.1,,
1998,25-10-03 14:02:44,49.991,35.307,32280.1,,
1999,25-10-03 14:07:44,49.991,35.449,32280.1,,
2000,25-10-03 14:12:44,49.956,35.446,32280.1,,
2001,25-10-03 14:17:44,49.956,35.481,32280.1,,
2002,25-10-03 14:22:44,49.956,35.446,32280.1,,
2003,25-10-03 14:27:44,49.956,35.304,32280.1,,
2004,25-10-03 14:32:44,49.956,35.517,32280.1,,
2005,25-10-03 14:37:44,49.956,35.446,32280.1,,
2006,25-10-03 14:42:44,49.956,35.588,32280.1,,
2007,25-10-03 14:47:44,49.956,35.552,32280.1,,
2008,25-10-03 14:52:44,49.991,35.520,32280.1,,
2009,25-10-03 14:57:44,49.991,35.662,32280.1,,
2010,25-10-03 15:02:44,49.991,35.591,32280.1,,
2011,25-10-03 15:07:44,49.991,35.520,32280.1,,
2012,25-10-03 15:12:44,49.991,35.591,32280.1,,
2013,25-10-03 15:17:44,49.991,35.662,32280.1,,
2014,25-10-03 15:22:44,49.991,35.591,32280.1,,
2015,25-10-03 15:27:44,49.991,35.520,32280.1,,
2016,25-10-03 15:32:44,49.991,35.555,32280.1,,
2017,25-10-03 15:37:44,49.991,35.662,32280.1,,
2018,25-10-03 15:42:44,49.991,35.875,32280.1,,
2019,25-10-03 15:47:44,49.991,36.016,32280.1,,
2020,25-10-03 15:52:44,49.649,26.814,32280.1,,
2021,25-10-03 15:57:44,47.515,22.530,32280.1,,
2022,25-10-03 16:02:44,43.738,26.465,32280.1,,
2023,25-10-03 16:07:44,41.972,27.761,32280.1,,
2024,25-10-03 16:12:44,40.314,28.132,32280.1,,
2025,25-10-03 16:17:44,39.290,28.477,32280.1,,
2026,25-10-03 16:22:44,38.616,29.198,32280.1,,
2027,25-10-03 16:27:44,38.198,30.494,32280.1,,
2028,25-10-03 16:32:44,37.893,30.957,32280.1,,
2029,25-10-03 16:37:44,37.673,30.660,32280.1,,
2030,25-10-03 16:42:44,37.535,30.370,32280.1,,
2031,25-10-03 16:47:44,37.453,30.851,32280.1,,
2032,25-10-03 16:52:44,37.370,30.357,32280.1,,
2033,25-10-03 16:57:44,37.343,30.215,32280.1,,
2034,25-10-03 17:02:44,37.288,30.002,32280.1,,
2035,25-10-03 17:07:44,37.261,29.511,32280.1,,
2036,25-10-03 17:12:44,37.233,29.264,32280.1,,
2037,25-10-03 17:17:44,37.206,29.646,32280.1,,
2038,25-10-03 17:22:44,37.178,30.063,32280.1,,
2039,25-10-03 17:27:44,37.178,30.063,32280.1,,
2040,25-10-03 17:32:44,37.124,29.570,32280.1,,
2041,25-10-03 17:37:44,37.151,29.502,32280.1,,
2042,25-10-03 17:42:44,37.124,29.221,32280.1,,
2043,25-10-03 17:47:44,37.096,28.834,32280.1,,
2044,25-10-03 17:52:44,37.124,28.731,32280.1,,
2045,25-10-03 17:57:44,37.069,28.237,32280.1,,
2046,25-10-03 18:02:44,36.796,28.706,32280.1,,
2047,25-10-03 18:07:44,36.960,29.906,32280.1,,
2048,25-10-03 18:12:44,36.960,29.906,32280.1,,
2049,25-10-03 18:17:44,36.878,29.201,32280.1,,
2050,25-10-03 18:22:44,36.851,30.036,32280.1,,
2051,25-10-03 18:27:44,36.851,29.618,32280.1,,
2052,25-10-03 18:32:44,36.824,29.929,32280.1,,
2053,25-10-03 18:37:44,36.824,29.685,32280.1,,
2054,25-10-03 18:42:44,36.796,29.195,32280.1,,
2055,25-10-03 18:47:44,36.796,28.846,32280.1,,
2056,25-10-03 18:52:44,36.796,28.636,32280.1,,
2057,25-10-03 18:57:44,36.796,28.951,32280.1,,
2058,25-10-03 19:02:44,36.796,28.776,32280.1,,
2059,25-10-03 19:07:44,36.769,29.577,32280.1,,
2060,25-10-03 19:12:44,36.769,29.995,32280.1,,
2061,25-10-03 19:17:44,36.796,30.101,32280.1,,
2062,25-10-03 19:22:44,36.769,29.995,32280.1,,
2063,25-10-03 19:27:44,36.769,29.995,32280.1,,
2064,25-10-03 19:32:44,36.742,29.679,32280.1,,
2065,25-10-03 19:37:44,36.742,29.540,32280.1,,
2066,25-10-03 19:42:44,36.254,29.152,11.8,,
2067,25-10-03 19:47:44,34.334,30.802,11.8,,
2068,25-10-03 19:52:44,32.924,32.265,11.8,,
2069,25-10-03 19:57:44,31.893,32.791,11.8,,
2070,25-10-03 20:02:44,31.128,33.065,11.8,,
2071,25-10-03 20:07:44,30.672,33.568,11.8,,
2072,25-10-03 20:12:44,30.318,33.740,11.8,,
2073,25-10-03 20:17:44,30.091,33.753,11.8,,
2074,25-10-03 20:22:44,29.966,33.674,11.8,,
2075,25-10-03 20:27:44,29.790,33.963,11.8,,
2076,25-10-03 20:32:44,29.765,33.825,11.8,,
2077,25-10-03 20:37:44,29.715,33.685,11.8,,
2078,25-10-03 20:42:44,29.590,33.606,11.8,,
2079,25-10-03 20:47:44,29.640,33.882,11.8,,
2080,25-10-03 20:52:44,29.590,33.809,11.8,,
2081,25-10-03 20:57:44,29.515,33.701,11.8,,
2082,25-10-03 21:02:44,29.590,33.471,11.8,,
2083,25-10-03 21:07:44,29.464,33.256,11.8,,
2084,25-10-03 21:12:44,29.515,33.329,11.8,,
2085,25-10-03 21:17:44,29.515,33.396,3.9,,
2086,25-10-03 21:22:44,29.414,33.252,11.8,,
2087,25-10-03 21:27:44,29.515,33.057,11.8,,
2088,25-10-03 21:32:44,29.439,32.983,11.8,,
2089,25-10-03 21:37:44,29.414,33.252,11.8,,
2090,25-10-03 21:42:44,29.490,33.123,11.8,,
2091,25-10-03 21:47:44,29.365,32.773,11.8,,
2092,25-10-03 21:52:44,29.439,33.085,11.8,,
2093,25-10-03 21:57:44,29.439,34.337,11.8,,
2094,25-10-03 22:02:44,29.340,34.463,3.9,,
2095,25-10-03 22:07:44,29.464,34.136,11.8,,
2096,25-10-03 22:12:44,29.365,33.789,11.8,,
2097,25-10-03 22:17:44,29.365,33.586,11.8,,
2098,25-10-03 22:22:44,29.414,33.218,11.8,,
2099,25-10-03 22:27:44,29.290,32.970,11.8,,
2100,25-10-03 22:32:44,29.414,34.064,11.8,,
2101,25-10-03 22:37:44,29.340,35.103,11.8,,
2102,25-10-03 22:42:44,29.290,34.863,11.8,,
2103,25-10-03 22:47:44,29.389,34.298,11.8,,
2104,25-10-03 22:52:44,29.265,33.847,11.8,,
2105,25-10-03 22:57:44,29.340,33.516,11.8,,
2106,25-10-03 23:02:44,29.340,34.530,11.8,,
2107,25-10-03 23:07:44,29.265,34.388,11.8,,
2108,25-10-03 23:12:44,29.365,33.992,11.8,,
2109,25-10-03 23:17:44,29.240,33.575,11.8,,
2110,25-10-03 23:22:44,29.290,33.647,11.8,,
2111,25-10-03 23:27:44,29.340,34.867,11.8,,
2112,25-10-03 23:32:44,29.215,34.653,11.8,,
2113,25-10-03 23:37:44,29.365,34.195,11.8,,
2114,25-10-03 23:42:44,29.265,33.645,11.8,,
2115,25-10-03 23:47:44,29.240,33.304,11.8,,
2116,25-10-03 23:52:44,29.315,33.073,11.8,,
2117,25-10-03 23:57:44,29.215,33.166,11.8,,
2118,25-10-04 00:02:44,29.315,32.904,11.8,,
2119,25-10-04 00:07:44,29.240,32.558,11.8,,
2120,25-10-04 00:12:44,29.190,32.350,11.8,,
2121,25-10-04 00:17:44,29.290,32.427,11.8,,
2122,25-10-04 00:22:44,29.165,32.891,11.8,,
2123,25-10-04 00:27:44,29.265,32.730,11.8,,
2124,25-10-04 00:32:44,29.265,33.035,11.8,,
2125,25-10-04 00:37:44,29.165,32.958,11.8,,
2126,25-10-04 00:42:44,29.290,32.495,11.8,,
2127,25-10-04 00:47:44,29.190,33.401,11.8,,
2128,25-10-04 00:52:44,29.240,33.236,11.8,,
2129,25-10-04 00:57:44,29.265,32.730,11.8,,
2130,25-10-04 01:02:44,29.140,32.482,11.8,,
2131,25-10-04 01:07:44,29.265,32.153,11.8,,
2132,25-10-04 01:12:44,29.165,32.755,11.8,,
2133,25-10-04 01:17:44,29.215,32.861,11.8,,
2134,25-10-04 01:22:44,29.240,32.456,11.8,,
2135,25-10-04 01:27:44,29.140,32.210,11.8,,
2136,25-10-04 01:32:44,29.240,31.981,11.8,,
2137,25-10-04 01:37:44,29.140,31.598,11.8,,
2138,25-10-04 01:42:44,29.165,31.464,11.8,,
2139,25-10-04 01:47:44,29.215,31.332,11.8,,
2140,25-10-04 01:52:44,29.115,32.208,11.8,,
2141,25-10-04 01:57:44,29.265,32.323,11.8,,
2142,25-10-04 02:02:44,29.165,32.008,11.8,,
2143,25-10-04 02:07:44,29.140,31.904,11.8,,
2144,25-10-04 02:12:44,29.240,31.675,11.8,,
2145,25-10-04 02:17:44,29.090,31.424,11.8,,
2146,25-10-04 02:22:44,29.215,31.230,11.8,,
2147,25-10-04 02:27:44,29.140,30.986,11.8,,
2148,25-10-04 02:32:44,29.140,30.951,11.8,,
2149,25-10-04 02:37:44,29.215,30.924,11.8,,
2150,25-10-04 02:42:44,29.090,30.777,11.8,,
2151,25-10-04 02:47:44,29.215,30.753,11.8,,
2152,25-10-04 02:52:44,29.140,30.611,11.8,,
2153,25-10-04 02:57:44,29.115,30.745,11.8,,
2154,25-10-04 03:02:44,29.215,30.855,11.8,,
2155,25-10-04 03:07:44,29.090,30.879,11.8,,
2156,25-10-04 03:12:44,29.215,30.787,11.8,,
2157,25-10-04 03:17:44,29.140,30.747,11.8,,
2158,25-10-04 03:22:44,29.115,30.779,11.8,,
2159,25-10-04 03:27:44,29.215,30.787,11.8,,
2160,25-10-04 03:32:44,29.090,30.777,3.9,,
2161,25-10-04 03:37:44,29.190,31.534,11.8,,
2162,25-10-04 03:42:44,29.140,31.734,11.8,,
2163,25-10-04 03:47:44,29.115,31.664,11.8,,
2164,25-10-04 03:52:44,29.215,31.537,11.8,,
2165,25-10-04 03:57:44,29.065,31.456,11.8,,
2166,25-10-04 04:02:44,29.190,31.262,11.8,,
2167,25-10-04 04:07:44,29.115,31.188,11.8,,
2168,25-10-04 04:12:44,29.090,31.186,11.8,,
2169,25-10-04 04:17:44,29.190,30.922,11.8,,
2170,25-10-04 04:22:44,29.065,30.843,11.8,,
2171,25-10-04 04:27:44,29.190,30.751,11.8,,
2172,25-10-04 04:32:44,29.115,30.677,11.8,,
2173,25-10-04 04:37:44,29.090,30.709,11.8,,
2174,25-10-04 04:42:44,29.190,30.581,11.8,,
2175,25-10-04 04:47:44,29.040,30.568,11.8,,
2176,25-10-04 04:52:44,29.165,30.544,11.8,,
2177,25-10-04 04:57:44,29.115,30.574,11.8,,
2178,25-10-04 05:02:44,29.065,30.775,11.8,,
2179,25-10-04 05:07:44,29.165,30.681,3.9,,
2180,25-10-04 05:12:44,29.040,30.568,11.8,,
2181,25-10-04 05:17:44,29.140,30.611,11.8,,
2182,25-10-04 05:22:44,29.090,30.606,11.8,,
2183,25-10-04 05:27:44,29.065,30.741,11.8,,
2184,25-10-04 05:32:44,29.165,30.715,11.8,,
2185,25-10-04 05:37:44,29.015,30.634,11.8,,
2186,25-10-04 05:42:44,29.615,30.138,32280.1,,
2187,25-10-04 05:47:44,31.637,29.237,32280.1,,
2188,25-10-04 05:52:44,33.027,30.487,32280.1,,
2189,25-10-04 05:57:44,33.966,30.702,32280.1,,
2190,25-10-04 06:02:44,34.677,30.207,32280.1,,
2191,25-10-04 06:07:44,35.208,29.487,32280.1,,
2192,25-10-04 06:12:44,35.502,29.163,32280.1,,
2193,25-10-04 06:17:44,35.797,28.314,32280.1,,
2194,25-10-04 06:22:44,35.931,28.220,32280.1,,
2195,25-10-04 06:27:44,36.039,28.123,32280.1,,
2196,25-10-04 06:32:44,36.146,28.411,32280.1,,
2197,25-10-04 06:37:44,36.200,27.961,32280.1,,
2198,25-10-04 06:42:44,36.227,27.683,32280.1,,
2199,25-10-04 06:47:44,36.281,27.617,32280.1,,
2200,25-10-04 06:52:44,36.281,27.617,32280.1,,
2201,25-10-04 06:57:44,36.308,27.829,32280.1,,
2202,25-10-04 07:02:44,36.335,27.481,32280.1,,
2203,25-10-04 07:07:44,36.335,27.866,32280.1,,
2204,25-10-04 07:12:44,36.362,27.693,32280.1,,
2205,25-10-04 07:17:44,36.389,27.660,32280.1,,
2206,25-10-04 07:22:44,36.389,27.765,32280.1,,
2207,25-10-04 07:27:44,36.389,27.835,32280.1,,
2208,25-10-04 07:32:44,36.389,28.045,32280.1,,
2209,25-10-04 07:37:44,36.417,27.942,32280.1,,
2210,25-10-04 07:42:44,36.444,27.629,32280.1,,
2211,25-10-04 07:47:44,36.444,27.524,32280.1,,
2212,25-10-04 07:52:44,36.444,27.209,32280.1,,
2213,25-10-04 07:57:44,36.444,27.770,32280.1,,
2214,25-10-04 08:02:44,36.444,27.594,32280.1,,
2215,25-10-04 08:07:44,36.444,27.489,32280.1,,
2216,25-10-04 08:12:44,36.444,27.349,32280.1,,
2217,25-10-04 08:17:44,36.417,27.207,32280.1,,
2218,25-10-04 08:22:44,36.444,27.069,32280.1,,
2219,25-10-04 08:27:44,36.444,27.559,32280.1,,
2220,25-10-04 08:32:44,36.417,27.312,32280.1,,
2221,25-10-04 08:37:44,36.417,27.067,32280.1,,
2222,25-10-04 08:42:44,36.444,27.279,32280.1,,
2223,25-10-04 08:47:44,36.444,27.419,32280.1,,
2224,25-10-04 08:52:44,36.444,27.139,32280.1,,
2225,25-10-04 08:57:44,36.444,27.770,32280.1,,
2226,25-10-04 09:02:44,36.444,28.958,32280.1,,
2227,25-10-04 09:07:44,36.471,29.030,32280.1,,
2228,25-10-04 09:12:44,36.471,29.379,32280.1,,
2229,25-10-04 09:17:44,36.471,29.239,32280.1,,
2230,25-10-04 09:22:44,36.498,29.067,32280.1,,
2231,25-10-04 09:27:44,36.498,28.962,32280.1,,
2232,25-10-04 09:32:44,36.471,29.448,32280.1,,
2233,25-10-04 09:37:44,36.498,29.868,32280.1,,
2234,25-10-04 09:42:44,36.092,29.766,32280.1,,
2235,25-10-04 09:47:44,36.065,30.286,32280.1,,
2236,25-10-04 09:52:44,37.398,31.473,32280.1,,
2237,25-10-04 09:57:44,39.205,32.252,32280.1,,
2238,25-10-04 10:02:44,41.152,33.082,32280.1,,
2239,25-10-04 10:07:44,43.163,33.782,32280.1,,
2240,25-10-04 10:12:44,45.186,34.101,32280.1,,
2241,25-10-04 10:17:44,47.190,34.525,32280.1,,
2242,25-10-04 10:22:44,49.140,34.379,32280.1,,
2243,25-10-04 10:27:44,51.031,34.296,32280.1,,
2244,25-10-04 10:32:44,52.419,22.171,32280.1,,
2245,25-10-04 10:37:44,53.776,24.172,32280.1,,
2246,25-10-04 10:42:44,54.640,25.554,32280.1,,
2247,25-10-04 10:47:44,55.251,25.816,32280.1,,
2248,25-10-04 10:52:44,55.367,26.229,32280.1,,
2249,25-10-04 10:57:44,55.677,26.802,32280.1,,
2250,25-10-04 11:02:44,55.793,27.324,32280.1,,
2251,25-10-04 11:07:44,55.793,27.911,32280.1,,
2252,25-10-04 11:12:44,55.988,28.585,32280.1,,
2253,25-10-04 11:17:44,55.988,29.025,32280.1,,
2254,25-10-04 11:22:44,55.949,29.607,32280.1,,
2255,25-10-04 11:27:44,56.106,29.984,32280.1,,
2256,25-10-04 11:32:44,56.067,30.492,32280.1,,
2257,25-10-04 11:37:44,56.067,31.002,32280.1,,
2258,25-10-04 11:42:44,56.145,31.299,32280.1,,
2259,25-10-04 11:47:44,56.067,31.802,32280.1,,
2260,25-10-04 11:52:44,56.106,32.169,32280.1,,
2261,25-10-04 11:57:44,56.184,32.538,32280.1,,
2262,25-10-04 12:02:44,56.106,32.895,32280.1,,
2263,25-10-04 12:07:44,56.145,33.333,32280.1,,
2264,25-10-04 12:12:44,56.224,33.629,32280.1,,
2265,25-10-04 12:17:44,56.145,34.057,32280.1,,
2266,25-10-04 12:22:44,56.224,34.317,32280.1,,
2267,25-10-04 12:27:44,56.224,34.642,32280.1,,
2268,25-10-04 12:32:44,56.184,34.999,32280.1,,
2269,25-10-04 12:37:44,56.263,35.187,32280.1,,
2270,25-10-04 12:42:44,56.224,35.075,32280.1,,
2271,25-10-04 12:47:44,56.184,35.360,32280.1,,
2272,25-10-04 12:52:44,56.263,35.799,32280.1,,
2273,25-10-04 12:57:44,56.263,36.231,32280.1,,
2274,25-10-04 13:02:44,56.263,36.591,32280.1,,
2275,25-10-04 13:07:44,56.342,36.850,32280.1,,
2276,25-10-04 13:12:44,56.303,36.918,32280.1,,
2277,25-10-04 13:17:44,56.303,37.098,32280.1,,
2278,25-10-04 13:22:44,56.342,37.317,32280.1,,
2279,25-10-04 13:27:44,56.342,37.460,32280.1,,
2280,25-10-04 13:32:44,56.342,37.532,32280.1,,
2281,25-10-04 13:37:44,56.381,37.571,32280.1,,
2282,25-10-04 13:42:44,56.342,37.675,32280.1,,
2283,25-10-04 13:47:44,56.381,37.787,32280.1,,
2284,25-10-04 13:52:44,56.381,37.715,32280.1,,
2285,25-10-04 13:57:44,56.342,37.890,32280.1,,
2286,25-10-04 14:02:44,56.381,37.930,32280.1,,
2287,25-10-04 14:07:44,56.381,38.109,32280.1,,
2288,25-10-04 14:12:44,56.342,38.177,32280.1,,
2289,25-10-04 14:17:44,56.421,38.292,32280.1,,
2290,25-10-04 14:22:44,56.381,38.467,32280.1,,
2291,25-10-04 14:27:44,56.381,38.575,32280.1,,
2292,25-10-04 14:32:44,56.421,38.686,32280.1,,
2293,25-10-04 14:37:44,56.381,38.825,32280.1,,
2294,25-10-04 14:42:44,56.381,38.968,32280.1,,
2295,25-10-04 14:47:44,56.421,39.115,32280.1,,
2296,25-10-04 14:52:44,56.421,39.329,32280.1,,
2297,25-10-04 14:57:44,56.421,39.329,32280.1,,
2298,25-10-04 15:02:44,56.460,39.333,32280.1,,
2299,25-10-04 15:07:44,56.421,39.615,32280.1,,
2300,25-10-04 15:12:44,56.460,40.118,32280.1,,
2301,25-10-04 15:17:44,56.500,40.478,32280.1,,
2302,25-10-04 15:22:44,56.460,40.759,32280.1,,
2303,25-10-04 15:27:44,56.500,41.119,32280.1,,
2304,25-10-04 15:32:44,56.500,41.332,32280.1,,
2305,25-10-04 15:37:44,56.500,41.616,32280.1,,
2306,25-10-04 15:42:44,56.540,41.976,32280.1,,
2307,25-10-04 15:47:44,56.342,30.440,32280.1,,
2308,25-10-04 15:52:44,53.888,20.852,32280.1,,
2309,25-10-04 15:57:44,49.107,19.547,32280.1,,
2310,25-10-04 16:02:44,45.373,28.515,32280.1,,
2311,25-10-04 16:07:44,43.254,28.781,32280.1,,
2312,25-10-04 16:12:44,41.385,30.577,32280.1,,
2313,25-10-04 16:17:44,40.057,30.961,32280.1,,
2314,25-10-04 16:22:44,39.177,31.482,32280.1,,
2315,25-10-04 16:27:44,38.588,31.886,32280.1,,
2316,25-10-04 16:32:44,38.170,32.164,32280.1,,
2317,25-10-04 16:37:44,37.838,31.996,32280.1,,
2318,25-10-04 16:42:44,37.645,31.841,32280.1,,
2319,25-10-04 16:47:44,37.480,31.758,32280.1,,
2320,25-10-04 16:52:44,37.370,31.470,32280.1,,
2321,25-10-04 16:57:44,37.261,31.392,32280.1,,
2322,25-10-04 17:02:44,37.096,30.474,32280.1,,
2323,25-10-04 17:07:44,37.398,30.638,32280.1,,
2324,25-10-04 17:12:44,37.151,30.966,32280.1,,
2325,25-10-04 17:17:44,37.124,31.380,32280.1,,
2326,25-10-04 17:22:44,37.069,31.237,32280.1,,
2327,25-10-04 17:27:44,37.042,31.235,32280.1,,
2328,25-10-04 17:32:44,37.015,30.850,32280.1,,
2329,25-10-04 17:37:44,37.015,31.024,32280.1,,
2330,25-10-04 17:42:44,36.987,31.334,32280.1,,
2331,25-10-04 17:47:44,36.987,31.647,32280.1,,
2332,25-10-04 17:52:44,36.987,31.855,32280.1,,
2333,25-10-04 17:57:44,36.960,31.367,32280.1,,
2334,25-10-04 18:02:44,36.960,31.401,32280.1,,
2335,25-10-04 18:07:44,36.960,31.644,32280.1,,
2336,25-10-04 18:12:44,36.933,31.225,32280.1,,
2337,25-10-04 18:17:44,36.933,30.947,32280.1,,
2338,25-10-04 18:22:44,36.905,31.049,32280.1,,
2339,25-10-04 18:27:44,36.905,30.493,32280.1,,
2340,25-10-04 18:32:44,36.905,29.901,32280.1,,
2341,25-10-04 18:37:44,36.878,29.620,32280.1,,
2342,25-10-04 18:42:44,36.878,29.515,32280.1,,
2343,25-10-04 18:47:44,36.851,30.245,32280.1,,
2344,25-10-04 18:52:44,36.851,30.663,32280.1,,
2345,25-10-04 18:57:44,36.851,30.628,32280.1,,
2346,25-10-04 19:02:44,36.851,30.697,32280.1,,
2347,25-10-04 19:07:44,36.851,30.593,32280.1,,
2348,25-10-04 19:12:44,36.851,30.315,32280.1,,
2349,25-10-04 19:17:44,36.851,30.036,32280.1,,
2350,25-10-04 19:22:44,36.824,29.685,32280.1,,
2351,25-10-04 19:27:44,36.824,29.651,32280.1,,
2352,25-10-04 19:32:44,36.824,29.546,32280.1,,
2353,25-10-04 19:37:44,36.796,29.474,32280.1,,
2354,25-10-04 19:42:44,36.335,29.438,11.8,,
2355,25-10-04 19:47:44,34.387,32.117,11.8,,
2356,25-10-04 19:52:44,32.975,33.536,11.8,,
2357,25-10-04 19:57:44,31.970,34.434,11.8,,
2358,25-10-04 20:02:44,31.204,35.109,11.8,,
2359,25-10-04 20:07:44,30.722,35.740,11.8,,
2360,25-10-04 20:12:44,30.394,35.709,11.8,,
2361,25-10-04 20:17:44,30.117,35.784,11.8,,
2362,25-10-04 20:22:44,30.016,35.740,11.8,,
2363,25-10-04 20:27:44,29.840,35.656,11.8,,
